,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
79,0x227c0,CUS_0x31c0,March,Woodalle,15,628-30-1467,Manager,59931.4,4828.283333333334,9,5,20,9,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Student Loan, Mortgage Loan, Personal Loan, and Not Specified",42,20,20.92,17.0,Bad,3776.3,30.67434428965117,1 Years and 11 Months,Yes,390.8549089852952,89.77122444787764,!@9#%8,242.2021999001606,Poor
80,0xf51b,CUS_0x68f6,June,Mutikaniw,32,176-81-8343,Media_Manager,32187.36,2423.28,4,3,9,4,"Auto Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",2,11,5.4,7.0,Good,366.87,37.210259141992175,,No,106.82193945361178,214.3746324657976,Low_spent_Large_value_payments,191.1314280805907,Standard
81,0x17d1e,CUS_0x248f,January,Elizabeth Pineauk,30,497-82-1914,Scientist,16380.325,1170.0270833333334,7,5,12,0,,16,8,12.99,0.0,Standard,1307.87,29.182019603507555,16 Years and 7 Months,No,0.0,,Low_spent_Small_value_payments,362.152947933605,Standard
82,0x1b45a,CUS_0x41e5,May,Georgiopouloso,45,127-49-4016,Lawyer,79241.12,6587.426666666666,7,5,29,8,"Student Loan, Personal Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, Mortgage Loan, and Not Specified",42,,22.32,10.0,Bad,2978.35,24.078456375753323,14 Years and 3 Months,Yes,282.639618203876,512.6844506069318,Low_spent_Large_value_payments,133.4185978558587,Standard
83,0x10363,CUS_0x4c62,February,Dowsettt,39,149-32-6460,_______,35586.4,2796.5333333333333,5,5,6,6,"Personal Loan, Auto Loan, Student Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",9,13,14.68,10.0,Standard,1355.24,24.34820847101805,17 Years and 9 Months,NM,137.65589403875794,215.83255936208656,Low_spent_Small_value_payments,216.16487993248887,Standard
84,0x14d01,CUS_0x8067,August,,18,104-54-5798,Engineer,47868.74,3802.061666666666,5,5,15,2,"Debt Consolidation Loan, and Home Equity Loan",11,8_,8.92,10.0,_,727.67,31.68646914615057,6 Years and 9 Months,Yes,64.05620008509204,256.05493841690367,!@9#%8,330.09502816467096,Poor
85,0x2357c,CUS_0x57f0,March,Kateb,31,146-34-8954,Writer,171781.8,,0,3,1,2,"Payday Loan, and Payday Loan",11,9,4.62,1.0,Good,275.92,42.4259084576728,19 Years and 0 Months,No,258.7493458892568,150.8180267150832,High_spent_Large_value_payments,1248.9476273956602,Good
86,0x1d6ee,CUS_0x4889,January,,45,352-25-2221,_______,61540.56_,5352.38,7,8,2369,4,"Not Specified, Debt Consolidation Loan, Personal Loan, and Personal Loan",60,12,_,7.0,Standard,1599.3,22.196721405407445,,Yes,146.19821930099008,677.0190684056445,Low_spent_Small_value_payments,2.0207122933654773,Poor
87,0xe51a,CUS_0xb01a,January,Jonathan Cableu,29,442-12-0514,Accountant,15714.98_,1228.5816666666667,10,7,16,9,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Payday Loan, Not Specified, and Auto Loan",21,18,0.9800000000000004,7.0,_,1874.48,32.212588622077284,7 Years and 4 Months,Yes,67.12791606105874,115.80361337466742,Low_spent_Small_value_payments,229.9266372309405,Poor
88,0x13b55,CUS_0xa57b,August,Temple-Westi,29,872-67-1118,Teacher,20616.63,,6,6,15,6,"Personal Loan, Debt Consolidation Loan, Not Specified, Auto Loan, Not Specified, and Credit-Builder Loan",32,17_,29.79,10.0,Bad,3389.04,30.92362845410207,,Yes,70.5729572431843,124.78970155043123,Low_spent_Large_value_payments,253.04259120638451,Standard
89,0x9248,CUS_0x659b,March,Eva Kuehnena,16,061-02-5773,Writer,19980.36,1506.03,4,3,6,3,"Payday Loan, Home Equity Loan, and Debt Consolidation Loan",30,10,19.44,8.0,Standard,1477.83,37.22456321108198,22 Years and 0 Months,NM,25.80543920627288,73.18692512900381,Low_spent_Small_value_payments,341.6106356647233,Standard
90,0x239f0,CUS_0x1709,March,Lukes,48,678-22-5579,Developer,65945.7_,5486.4749999999985,5,7,8,0,,1,5,8.07,1.0,_,215.05,34.92978964836689,18 Years and 3 Months,No,0.0,67.72706118523071,High_spent_Large_value_payments,720.9204388147693,Good
91,0x58a0,CUS_0x6f9d,March,Sinead Cruiseg,37,634-90-8823,Architect,65430.0,,4,6,18,6,"Student Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Home Equity Loan",19,15,17.52,12.0,Standard,1380.18,24.817217670531377,12 Years and 11 Months,Yes,196.79927072527371,196.95910634840303,High_spent_Medium_value_payments,410.1916229263234,Poor
92,0x7552,CUS_0x99c,May,Reganf,40,769-63-7639,Doctor,8578.295,634.8579166666667,4,10,31,5,"Payday Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",27,16,15.38,6.0,Standard,1425.81,36.213310340245826,16 Years and 5 Months,Yes,19.535330334588487,25.88687464366011,Low_spent_Large_value_payments,288.06358668841807,Standard
93,0x6a02,CUS_0xbdc2,January,Alwyn Scottm,34,#F%$D@*&8,Developer,172891.36,14156.613333333333,3,7,1,3,"Mortgage Loan, Credit-Builder Loan, and Credit-Builder Loan",3,-2,12.93,3.0,Good,922.15,24.00489402816276,26 Years and 10 Months,No,272.81222584868823,1383.913584366092,Low_spent_Medium_value_payments,38.935523118553185,Good
94,0x197cb,CUS_0x2878,February,Philipd,25,812-39-0469,Journalist,26838.73,2020.5608333333332,8,5,15,2,"Payday Loan, and Student Loan",29,20,13.95,6.0,Standard,646.98,37.2413485015766,9 Years and 3 Months,Yes,29.13133496222223,53.37749186460103,!@9#%8,369.54725650651017,Standard
95,0x10620,CUS_0x2f56,July,Langeu,41,605-63-4252,Engineer,71766.06,5968.505,8,4,15,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",8,8,2.06,4.0,Standard,940.66,26.352138760972768,22 Years and 5 Months,No,198.30905387568544,534.7196871951688,!@9#%8,133.82175892914574,Good
96,0x2201d,CUS_0x8e93,April,Turnerl,38,086-95-0897,Writer,59227.68,4790.64,10,5,26,2,"Payday Loan, and Debt Consolidation Loan",45,16,7.699999999999998,11.0,_,1277.25,34.37675938061335,,Yes,91.59134100733174,176.44870925534957,!@9#%8,461.02394973731873,Poor
97,0xb0dc,CUS_0x64c6,July,,27,995-72-8382,Scientist,97868.73,8272.7275,6,5,11,2,"Not Specified, and Student Loan",8,20,4.68,4.0,Good,355.24,36.149699431348985,32 Years and 8 Months,No,156.05535922779032,194.7527913131845,High_spent_Large_value_payments,716.4645994590253,Good
98,0x1461a,CUS_0xbf40,May,Ryan Vlastelicam,27,806-23-3767,Doctor,81864.56_,6882.046666666666,8,5,11,2,"Mortgage Loan, and Not Specified",6,16,16.07,5.0,Standard,1210.87,31.79838582843985,20 Years and 3 Months,Yes,74.80770126323384,160.4306288228029,High_spent_Small_value_payments,712.9663365806299,Standard
99,0x163ba,CUS_0xadef,May,Carrelc,27,154-27-1727,Lawyer,34797.74,2911.811666666666,6,379,7,3,"Personal Loan, Payday Loan, and Personal Loan",26,12,5.08,1.0,Standard,874.86,26.97905128330465,31 Years and 5 Months,Yes,56.27407815906147,159.79769912268026,Low_spent_Small_value_payments,365.10938938492495,Standard
100,0x11684,CUS_0x52cb,March,Jany,38,062-24-3926,Developer,93189.93,8037.8275,2,2,3,3,"Mortgage Loan, Not Specified, and Personal Loan",8,,5.65,3.0,Good,114.44,39.61584551709435,32 Years and 4 Months,No,144.67094715527253,508.15599825973715,!@9#%8,430.9558045849904,Good
101,0x1f41b,CUS_0xa5ee,June,Hyunjoo Jint,-500,872-11-6292,Manager,22158.995,1597.5829166666665,2,5,5,1,Home Equity Loan,7,0,11.53,4.0,Good,720.06,29.932211457519895,26 Years and 7 Months,No,18.407980878126672,135.5724318419965,Low_spent_Medium_value_payments,285.7778789465435,Good
102,0x12443,CUS_0x8c68,June,Scheyderi,19,203-97-2628,Writer,7689.5_,806.7916666666665,9,9,20,9_,"Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",40,23,23.95,13.0,Bad,3503.17,32.42184373573813,3 Years and 1 Months,NM,53.05905221544299,93.90741722174712,Low_spent_Small_value_payments,223.7126972294766,Standard
103,0x39fc,CUS_0xa81d,July,Yoko Kubotaj,23,#F%$D@*&8,Media_Manager,82093.52,6574.126666666668,8,5,6,4,"Payday Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",7,8,3.4,1.0,Standard,825.25,27.577442383886233,20 Years and 2 Months,No,188.83381520418385,618.1221138819324,Low_spent_Medium_value_payments,130.45673758055057,Standard
104,0x2546f,CUS_0x20db,June,Lukei,43,997-54-5719,Accountant,17137.71,1544.1425,8,7,10,2,"Credit-Builder Loan, and Mortgage Loan",8,18,7.91,6.0,_,1486.83,30.467804293169017,19 Years and 8 Months,No,18.574107343077493,53.46841217335683,Low_spent_Small_value_payments,372.37173048356567,Standard
105,0xf0d7,CUS_0xab1c,June,,32,019-44-6437,Lawyer,8781.955,949.8295833333332,8,4,5,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Not Specified, Auto Loan, Not Specified, and Credit-Builder Loan",23,16,8.15,8.0,Standard,1711.1,23.26541028106325,8 Years and 8 Months,Yes,33.364828459122556,52.88155384471367,Low_spent_Medium_value_payments,288.7365760294971,Standard
106,0x1547a,CUS_0x70ac,January,Jonasx,19,285-03-4644,Writer,50814.28,4517.5233333333335,3,7,2,0,,13,10,4.06,3.0,Good,612.46,32.6644112215874,21 Years and 1 Months,No,0.0,547.3418820527406,Low_spent_Small_value_payments,194.41045128059272,Good
107,0x4ab6,CUS_0x6e47,May,Georgeu,52,110-25-7439,Teacher,17727.93,1349.3275,6,5,15,4,"Payday Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",6,,9.8,3.0,Standard,1017.2,27.05214806178908,26 Years and 1 Months,Yes,37.831855121142205,76.85893874073993,Low_spent_Small_value_payments,310.24195613811787,Standard
108,0x106f5,CUS_0x4f41,April,Miedemaf,37,702-76-0398,Mechanic,16398.56,1292.5466666666666,10,6,25,5,"Payday Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",52,23,11.52,11.0,Bad,4738.39,33.983310558388794,6 Years and 10 Months,NM,58.56284722307859,85.72920099153697,Low_spent_Large_value_payments,254.96261845205112,Poor
109,0x17c26,CUS_0x60ec,May,Shalal-Esar,42,211-05-3339,Musician,41975.0,3761.916666666666,2,7,5,0,,8,1,5.74,0.0,Good,72.24,28.45461336208301,25 Years and 1 Months,No,0.0,187.9421880031073,!@9#%8,448.2494786635593,Good
110,0x118ab,CUS_0xecb,February,Junkou,20,899-79-3678,Manager,141688.28,,5,6,2,2,"Home Equity Loan, and Credit-Builder Loan",23,12,4.19,4.0,Good,1192.4,41.969421104677075,29 Years and 5 Months,No,145.9531129190469,278.01250623224814,High_spent_Large_value_payments,973.4700475153716,Good
111,0x1d5f,CUS_0x45f7,February,Cheez,26,322-37-0548,Entrepreneur,19853.35,1726.4458333333332,7,4,6,2_,"Debt Consolidation Loan, and Home Equity Loan",21,17,11.63,1.0,Standard,816.46,35.280216833249504,18 Years and 11 Months,No,28.071965473150293,22.030263470475568,High_spent_Large_value_payments,362.5423543897075,Standard
112,0x21645,CUS_0x1efd,April,Oreskovicq,16,966-55-9007,Teacher,17933.84,1393.486666666667,9,6,17,5,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan",44,16,15.02,9.0,Standard,1660.5,34.573497940883,13 Years and 0 Months,Yes,48.00605101830621,110.34445944219532,Low_spent_Medium_value_payments,260.9981562061652,Standard
113,0x100f8,CUS_0x41d5,July,Huaf,25,525-66-4602,Entrepreneur,17738.09,1384.9517786104834,7,7,21,5,"Not Specified, Personal Loan, Home Equity Loan, Student Loan, and Not Specified",63,19,0.63,8.0,_,2288.04,30.524808318398264,9 Years and 4 Months,Yes,207.50253229255895,104.50975342269396,Low_spent_Small_value_payments,276.2275190075968,Poor
114,0x1fd61,CUS_0xb73,April,Jeffrey Kerrj,37,888-32-1754,Teacher,51433.89,4374.1575,6,8,30,5,"Mortgage Loan, Payday Loan, Student Loan, Auto Loan, and Not Specified",60,19,24.15,8.0,_,4322.54,37.67330679243531,2 Years and 10 Months,Yes,137.98287437291208,294.38143399310485,!@9#%8,285.05144163398313,Poor
115,0x9d21,CUS_0x9046,August,en Berkowitzf,42,985-91-4669,Engineer,30528.52,,1122,2,6,1,Auto Loan,3,10,2.26,5.0,Good,3.68,36.56173305574646,19 Years and 3 Months,No,15.557321552275488,__10000__,Low_spent_Medium_value_payments,377.734679209856,Standard
116,0x13a5e,CUS_0x45cc,January,Jonesu,38,687-09-1058,Entrepreneur,15251.19,1144.9325,6,6,18,5,"Not Specified, Payday Loan, Credit-Builder Loan, Auto Loan, and Mortgage Loan",24,18,9.85,,Standard,1889.3,37.727576532254616,5 Years and 2 Months,Yes,43.745760374483176,51.42891976122172,Low_spent_Small_value_payments,309.3185698642951,Standard
117,0x526f,CUS_0x1540,February,Soyoung Kimf,25,742-16-8468,Engineer,143252.76,12131.73,5,7,10,4,"Personal Loan, Debt Consolidation Loan, Auto Loan, and Payday Loan",21,10,9.5,1.0,Good,1186.86,41.301447509979546,27 Years and 11 Months,No,251.7271911749706,419.3606602226335,High_spent_Medium_value_payments,792.0851486023962,Good
118,0x11ee0,CUS_0x42a5,July,Kathy Finnc,45,013-16-5858,Manager,15191.03_,,6,6,20,5,"Not Specified, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",31,10,2.34,11.0,Standard,1424.06,34.41334968812302,16 Years and 8 Months,NM,48.626658102749126,100.08927253084688,Low_spent_Small_value_payments,293.67598603307067,Standard
119,0x20436,CUS_0x7351,January,MacLellanz,34,#F%$D@*&8,Writer,14735.48,,9,10,33,5,"Mortgage Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Debt Consolidation Loan",21,,20.56,6.0,Bad,3952.93,26.143737838251234,10 Years and 8 Months,Yes,37.473474457512175,55.18544545635182,Low_spent_Medium_value_payments,315.8367467528027,Standard
120,0x182b5,CUS_0x7bf2,April,Ridleys,55,216-32-5901,Architect,81583.0,,1,7,10,3,"Mortgage Loan, Not Specified, and Not Specified",7,7,16.68,3.0,Good,328.19,38.99832451800283,,No,139.63103459331086,325.03496665466525,Low_spent_Medium_value_payments,484.09233208535727,Standard
121,0x10135,CUS_0x1096,August,Edward Krudyk,43,228-65-4194,Lawyer,12931.56,1348.63,4,4,9,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",18,20,18.51,3.0,Standard,752.86,27.70974959154035,21 Years and 4 Months,Yes,20.579154708485927,105.56661253457969,Low_spent_Small_value_payments,298.7172327569344,Poor
122,0xd85e,CUS_0x1e41,May,Callusw,34,084-34-7268,_______,133646.04,11429.17,4,5,11,2,"Mortgage Loan, and Personal Loan",7,5,2.43,3.0,Good,1290.92,35.584628188075854,33 Years and 2 Months,No,114.24824264081518,284.56536441367,High_spent_Medium_value_payments,994.103392945515,Standard
123,0x5b4f,CUS_0xbc79,June,Bethz,32,180-19-1991,_______,65714.32,5202.193333333334,6,6,28,4,"Student Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",32,15,9.73,12.0,_,1727.71,38.00828730427072,9 Years and 6 Months,Yes,183.6905800302518,604.8661748086862,Low_spent_Small_value_payments,21.662578494395234,Poor
124,0x21f67,CUS_0x1528,February,,43_,770-63-1122,Entrepreneur,19344.27,1541.0225,5,3,8,1,Student Loan,17,11,3.28,2.0,Standard,861.19,28.48701641753975,27 Years and 4 Months,No,12.23465090770387,175.06038080856956,Low_spent_Small_value_payments,256.80721828372657,Standard
125,0x8c6a,CUS_0x2517,January,Griffithsi,15,203-07-7505,Teacher,73099.84,6075.653333333333,6,8,26,3,"Debt Consolidation Loan, Auto Loan, and Home Equity Loan",48,16,8.12,9.0,Bad,1806.64,34.941490682802076,7 Years and 2 Months,Yes,155.98174545554372,__10000__,High_spent_Small_value_payments,494.3450595642548,Standard
126,0x7f02,CUS_0x10aa,January,Carey Gillama,19,101-00-4424,Musician,114432.03,9272.0025,1,2,7,0_,,9,12,11.98,4.0,Good,444.51,39.188969348457725,,No,0.0,196.76450278729115,High_spent_Medium_value_payments,980.4357472127091,Good
127,0x4964,CUS_0x2b83,March,Alexr,34,120-91-8866,Lawyer,33616.73,,2,6,10,1_,Payday Loan,1,2,7.73,4.0,Good,1267.26,25.922973111647423,30 Years and 0 Months,No,24.111850388170648,151.7121024280106,Low_spent_Medium_value_payments,387.0154638504854,Standard
128,0x947a,CUS_0xb04b,January,Chuckp,39,807-44-4970,Manager,170391.52,14096.293333333331,3,3,4,0,,8,7,11.98,1.0,Good,307.02,38.83975626573896,30 Years and 1 Months,NM,0.0,214.44483885668706,High_spent_Large_value_payments,1435.1844944766465,Standard
129,0x20a43,CUS_0x1f70,February,ewich Noelf,54,976-79-4462,Scientist,90074.64,7233.22,0,7,9,3,"Mortgage Loan, Student Loan, and Student Loan",0,3495,11.12,2.0,_,1454.14,29.480812380714692,19 Years and 8 Months,No,132.1107031980545,694.2097596877484,Low_spent_Medium_value_payments,177.00153711419728,Good
130,0xcd28,CUS_0xbdd9,March,Chiangy,15_,491-09-0120,Scientist,31785.1,2410.758333333333,7,9,27,9,"Personal Loan, Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Personal Loan, Not Specified, and Credit-Builder Loan",45,16,27.75,7.0,Bad,4399.44,25.53973734875852,8 Years and 1 Months,Yes,178.77415955675656,111.8304312136832,Low_spent_Small_value_payments,240.4712425628936,Standard
131,0x102b4,CUS_0xa3bf,July,Dave Clarkeo,30,951-65-0782,Scientist,21551.57,1774.9641666666666,4,7,6,3,"Credit-Builder Loan, Personal Loan, and Personal Loan",28,15,5.07,0.0,Good,991.04,33.5407359921143,15 Years and 11 Months,NM,49.27280925323564,71.21682768704277,Low_spent_Large_value_payments,327.00677972638834,Poor
132,0x9991,CUS_0xc0f6,August,Prasadv,24,773-23-6801,Developer,177330.24,14601.52,2,5,8,3,"Auto Loan, Home Equity Loan, and Student Loan",12,7,10.98,1375.0,Good,529.85,37.232824664810465,29 Years and 5 Months,No,435.3482727311397,245.8716231914609,High_spent_Medium_value_payments,1028.9321040773993,Standard
133,0x25de6,CUS_0x2e91,May,Griswoldh,31,#F%$D@*&8,Writer,70926.06,,7,7,10,2,"Debt Consolidation Loan, and Credit-Builder Loan",13,16,9.79,6.0,Standard,332.75,33.359829582899835,29 Years and 7 Months,No,67.18577693138073,320.0725802915626,Low_spent_Small_value_payments,476.8921427770568,Standard
134,0xbdfb,CUS_0x7d48,June,Liana B.n,16,652-47-0781,Media_Manager,61115.16,,6,5,30,7,"Student Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Payday Loan",53,23,9.39,10.0,Bad,1767.19,31.054412896077363,11 Years and 6 Months,Yes,233.0886466245243,258.37919950141213,Low_spent_Large_value_payments,271.1251538740636,Poor
135,0x1e675,CUS_0x79cf,April,Vlastelicaa,28,743-75-2466,Musician,27685.04,,7,6,7,3,"Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",12,,7.46,4.0,Standard,1055.94,36.94761582053087,27 Years and 11 Months,No,66.64654085388007,68.75071714042133,High_spent_Medium_value_payments,374.11140867236526,Standard
136,0x1e68b,CUS_0x36fd,February,Erwin Sebaq,17,090-60-7501,Doctor,20864.93,1484.7441666666666,5,4,25,7,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",11,9,16.04,8.0,Standard,1466.97,22.856364294326053,18 Years and 6 Months,Yes,66.28873781739314,116.0193715060673,Low_spent_Small_value_payments,256.1663073432062,Poor
137,0x851f,CUS_0xa4b3,June,Silvia Aloisir,35,482-29-3534,Accountant,61351.77,4997.6475,8,10,18,5_,"Personal Loan, Payday Loan, Auto Loan, Home Equity Loan, and Payday Loan",32,22,13.27,9.0,Bad,2240.52,31.836304343306654,17 Years and 3 Months,Yes,183.41302945599608,,Low_spent_Medium_value_payments,300.3987634172558,Poor
138,0x1cb21,CUS_0x5da2,April,Douwe Miedemaw,30,977-34-2256,Lawyer,17924.07,,6,10,31,6,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",31,18,5.46,12.0,Bad,1680.63,36.13971362825705,13 Years and 10 Months,Yes,57.02968503714198,14.019050085392267,High_spent_Medium_value_payments,309.31851487746576,Standard
139,0xcfcc,CUS_0x48e4,July,LaCaprab,45,968-70-1220,Engineer,28497.43,2086.785833333333,0,6,1,3,"Payday Loan, Personal Loan, and Payday Loan",12,7,3.51,0.0,Good,1261.74,24.231364765354535,32 Years and 9 Months,No,46.09619340261104,252.19483639285733,Low_spent_Small_value_payments,200.387553537865,Standard
140,0x2ea3,CUS_0x9784,June,Vlastelicav,34,593-49-0431,_______,16808.32,1276.6933333333334,0,7,10,2,"Home Equity Loan, and Mortgage Loan",12,3,1.67,3.0,Good,582.3,34.25130753839342,17 Years and 2 Months,No,18.7896360318844,27.320838126922933,High_spent_Large_value_payments,321.558859174526,Good
141,0x1fcd2,CUS_0x5240,May,Caseyx,39,218-26-5179,Musician,14623.83_,1302.6525,9,6,18,5,"Auto Loan, Credit-Builder Loan, Payday Loan, Personal Loan, and Student Loan",49,21,17.49,11.0,Bad,3120.15,25.07801718757704,13 Years and 5 Months,Yes,32.29405360672101,__10000__,Low_spent_Large_value_payments,319.7927993044254,Poor
142,0xc0f1,CUS_0x5764,August,Sublerm,22,672-84-3682,Media_Manager,14469.88,1382.823333333333,10,10,29,9,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, and Auto Loan",42,27,5.35,15.0,Bad,3349.7,27.71357259350936,8 Years and 6 Months,Yes,61.64272276549457,124.93110874900829,Low_spent_Large_value_payments,221.70850181883046,Poor
